airport_id,name,city,country_id,iata,icao,latitude,longitude,altitude_ft,timezone_hrs,dst,tz,type,source
3263,Kuching International Airport,Kuching,181,KCH,WBGG,1.4846999645233154,110.34700012207033,89,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
1112,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,122,DIR,HADR,9.624699592590332,41.85419845581055,3827,3.0,U,Africa/Addis_Ababa,airport,OurAirports
5845,Islita Airport,Nandayure,102,PBP,MRIA,9.856109619140623,-85.37079620361328,7,-6.0,U,America/Costa_Rica,airport,OurAirports
5969,Wrangell Airport,Wrangell,288,WRG,PAWG,56.48429871,-132.3699951,49,-9.0,A,America/Anchorage,airport,OurAirports
2532,Bauru Airport,Bauru,78,BAU,SBBU,-22.3449993134,-49.0537986755,2025,-3.0,S,America/Sao_Paulo,airport,OurAirports
11077,Kokomo Municipal Airport,Kokomo,288,OKK,KOKK,40.528198242188,-86.05899810791,830,-4.0,A,N,airport,OurAirports
8380,Mallacoota Airport,Mallacoota,62,XMC,YMCO,-37.59830093383789,149.72000122070312,31,10.0,U,Australia/Hobart,airport,OurAirports
6985,Nelspruit Airport,Nelspruit,258,NLP,FANS,-25.5,30.9137992859,2875,2.0,U,Africa/Johannesburg,airport,OurAirports
9186,Eastern Slopes Regional Airport,Fryeburg,288,FRY,KIZG,43.9911003113,-70.9478988647,454,-5.0,A,America/New_York,airport,OurAirports
3752,Philadelphia International Airport,Philadelphia,288,PHL,KPHL,39.87189865112305,-75.24109649658203,36,-5.0,A,America/New_York,airport,OurAirports
1638,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,226,LIS,LPPT,38.7813,-9.13592,374,0.0,E,Europe/Lisbon,airport,OurAirports
7030,Inisheer Aerodrome,Inisheer,154,INQ,EIIR,53.064701080322266,-9.510899543762209,40,0.0,E,Europe/Dublin,airport,OurAirports
181,Penticton Airport,Penticton,88,YYF,CYYF,49.46310043334961,-119.60199737548828,1129,-8.0,A,America/Vancouver,airport,OurAirports
5842,Aerotortuguero Airport,Roxana,102,TTQ,MRAO,10.42,-83.6095,92,-6.0,U,America/Costa_Rica,airport,OurAirports
2395,Futenma Marine Corps Air Station,Futema,159,N,ROTM,26.27429962158203,127.75599670410156,247,9.0,U,Asia/Tokyo,airport,OurAirports
3825,Bradley International Airport,Windsor Locks,288,BDL,KBDL,41.9388999939,-72.68319702149999,173,-5.0,A,America/New_York,airport,OurAirports
6824,Lommis Airfield,Lommis,268,N,LSZT,47.524399,9.00306,1539,1.0,E,Europe/Zurich,airport,OurAirports
2827,Caicara del Orinoco Airport,Caicara De Orinoco,293,CXA,SVCD,7.625510215759277,-66.16280364990234,141,-4.0,U,America/Caracas,airport,OurAirports
5547,Round Lake (Weagamow Lake) Airport,Round Lake,88,ZRJ,CZRJ,52.94359970092773,-91.31279754638672,974,-6.0,A,America/Winnipeg,airport,OurAirports
1935,Chub Cay Airport,Chub Cay,65,CCZ,MYBC,25.41710090637207,-77.88089752197266,5,-5.0,U,America/Nassau,airport,OurAirports
32,Cambridge Bay Airport,Cambridge Bay,88,YCB,CYCB,69.1081008911,-105.138000488,90,-7.0,A,America/Edmonton,airport,OurAirports
1861,Los Brasiles Airport,Los Brasiles,207,N,MNBR,12.1899995803833,-86.35389709472656,262,-6.0,U,America/Managua,airport,OurAirports
2861,Mayor Buenaventura Vivas International Airport,Santo Domingo,293,STD,SVSO,7.56538,-72.035103,1083,-4.0,U,America/Caracas,airport,OurAirports
2994,Sardar Vallabhbhai Patel International Airport,Ahmedabad,150,AMD,VAAH,23.0771999359,72.63469696039999,189,5.5,N,Asia/Calcutta,airport,OurAirports
3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,288,FLL,KFLL,26.072599,-80.152702,9,-5.0,A,America/New_York,airport,OurAirports
2627,Tiriós Airport,Obidos Tirios,78,N,SBTS,2.22347,-55.946098,1127,-3.0,S,America/Belem,airport,OurAirports
170,Pangnirtung Airport,Pangnirtung,88,YXP,CYXP,66.1449966431,-65.71360015869999,75,-5.0,A,America/Toronto,airport,OurAirports
1587,Václav Havel Airport Prague,Prague,107,PRG,LKPR,50.1008,14.26,1247,1.0,E,Europe/Prague,airport,OurAirports
1351,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,127,N,LFMI,43.522701,4.92384,82,1.0,E,Europe/Paris,airport,OurAirports
1586,Přerov Air Base,Prerov,107,PRV,LKPO,49.42580032348633,17.404699325561523,676,1.0,E,Europe/Prague,airport,OurAirports
9100,Ansbach-Petersdorf Airport,Ansbach,133,N,EDQF,49.361111,10.669444,1371,1.0,E,Europe/Berlin,airport,OurAirports
1816,Manuel Márquez de León International Airport,La Paz,188,LAP,MMLP,24.0727005005,-110.361999512,69,-7.0,S,America/Mazatlan,airport,OurAirports
12057,Shenyang Dongta Airport,Shenyang,95,N,ZYYY,41.784400939941406,123.49600219726562,0,,N,N,airport,OurAirports
11926,Allah Valley Airport,Surallah,224,AAV,RPMA,6.366819858551025,124.7509994506836,659,,N,N,airport,OurAirports
8708,Bura East Airport,Bura,162,N,HKBR,-1.100000023841858,39.95000076293945,345,3.0,U,Africa/Nairobi,airport,OurAirports
13543,Emalamo Sanana Airport,Sanana,151,SQN,WAPN,-2.080509901046753,125.96700286865234,39,9.0,N,N,airport,OurAirports
4008,Piedmont Triad International Airport,Greensboro,288,GSO,KGSO,36.097801208496094,-79.93730163574219,925,-5.0,A,America/New_York,airport,OurAirports
1694,Sivas Nuri Demirağ Airport,Sivas,279,VAS,LTAR,39.813801,36.9035,5239,3.0,E,Europe/Istanbul,airport,OurAirports
9402,Bairnsdale Airport,Bairnsdale,62,BSJ,YBNS,-37.88750076293945,147.5679931640625,165,10.0,O,Australia/Hobart,airport,OurAirports
1041,Kamina Base Airport,Kamina Base,100,KMN,FZSA,-8.642020225524902,25.252899169921875,3543,2.0,U,Africa/Lubumbashi,airport,OurAirports
3507,Hurlburt Field,Mary Esther,288,N,KHRT,30.42779922485352,-86.68930053710938,38,-6.0,A,America/Chicago,airport,OurAirports
1443,Damblain Airport,Damblain,127,N,LFYD,48.08629989624024,5.664060115814209,1280,1.0,E,Europe/Paris,airport,OurAirports
3238,Taungoo Airport,Taungoo,83,N,VYTO,19.031299591064453,96.40119934082033,160,6.5,U,Asia/Rangoon,airport,OurAirports
5700,Atbara Airport,Atbara,263,ATB,HSAT,17.710344314575195,34.0570182800293,1181,3.0,U,Africa/Khartoum,airport,OurAirports
6776,Sialkot Airport,Sialkot,217,SKT,OPST,32.5355567932,74.3638916016,837,5.0,N,Asia/Karachi,airport,OurAirports
2835,Cumaná (Antonio José de Sucre) Airport,Cumana,293,CUM,SVCU,10.450332641601562,-64.1304702758789,14,-4.0,U,America/Caracas,airport,OurAirports
6434,Ordos Ejin Horo Airport,Dongsheng,95,DSN,ZBDS,39.49,109.861388889,4557,8.0,N,Asia/Shanghai,airport,OurAirports
2706,Tres De Mayo Airport,Puerto Asis,97,PUU,SKAS,0.505228,-76.5008,815,-5.0,U,America/Bogota,airport,OurAirports
5925,Al-Jawf Domestic Airport,Al-Jawf,247,AJF,OESK,29.78510093688965,40.09999847412109,2261,3.0,U,Asia/Riyadh,airport,OurAirports
1048,Timbuktu Airport,Tombouctou,183,TOM,GATB,16.730499267578125,-3.007580041885376,863,0.0,N,Africa/Bamako,airport,OurAirports
1333,Chalon-Champforgeuil Airport,Chalon,127,N,LFLH,46.82609939575195,4.817629814147949,623,1.0,E,Europe/Paris,airport,OurAirports
2091,Thumamah Airport,Thumamah,247,N,OETH,25.21299934387207,46.64099884033203,1870,3.0,U,Asia/Riyadh,airport,OurAirports
3743,Four Corners Regional Airport,Farmington,288,FMN,KFMN,36.7411994934,-108.230003357,5506,-7.0,A,America/Denver,airport,OurAirports
2384,Naha Airport,Okinawa,159,OKA,ROAH,26.1958007812,127.646003723,12,9.0,N,Asia/Tokyo,airport,OurAirports
3213,Heho Airport,Heho,83,HEH,VYHH,20.746999740600582,96.79199981689452,3858,6.5,U,Asia/Rangoon,airport,OurAirports
9045,Zafer Airport,Kutahya,279,KZR,LTBZ,39.113079,30.128111,3327,3.0,E,Europe/Istanbul,airport,OurAirports
5540,Fond-Du-Lac Airport,Fond-Du-Lac,88,ZFD,CZFD,59.33440017700195,-107.18199920654295,814,-6.0,N,America/Regina,airport,OurAirports
3704,McKellar-Sipes Regional Airport,Jackson,288,MKL,KMKL,35.599899,-88.915604,434,-6.0,A,America/Chicago,airport,OurAirports
3754,Middle Georgia Regional Airport,Macon,288,MCN,KMCN,32.69279861450195,-83.64920043945312,354,-5.0,A,America/New_York,airport,OurAirports
1786,Bahías de Huatulco International Airport,Huatulco,188,HUX,MMBT,15.7753,-96.262604,464,-6.0,S,America/Mexico_City,airport,OurAirports
6914,RAAF Base Pearce,Perth,62,N,YPEA,-31.667800903320312,116.01499938964844,149,8.0,O,Australia/Perth,airport,OurAirports
13514,Jeypore Airport,Jeypore,150,PYB,VEJP,18.8799991607666,82.552001953125,1952,5.5,N,N,airport,OurAirports
4179,Rukum Chaurjahari Airport,Rukumkot,201,RUK,VNRK,28.627001,82.195,2500,5.75,N,Asia/Katmandu,airport,OurAirports
505,Chalgrove Airport,Chalsgrove,287,N,EGLJ,51.67610168457031,-1.0808299779891968,240,0.0,E,Europe/London,airport,OurAirports
8287,Boire Field,Nashua,288,ASH,KASH,42.7817001343,-71.51480102539999,199,-5.0,A,America/New_York,airport,OurAirports
441,Lappeenranta Airport,Lappeenranta,126,LPP,EFLP,61.044601,28.144743,349,2.0,E,Europe/Helsinki,airport,OurAirports
7822,Rocky Mountain Metropolitan Airport,Broomfield-CO,288,BJC,KBJC,39.90879822,-105.1169968,5673,-7.0,A,America/Denver,airport,OurAirports
1103,Rabil Airport,Boa Vista,90,BVC,GVBA,16.136499404907227,-22.888900756835938,69,-1.0,U,Atlantic/Cape_Verde,airport,OurAirports
14087,Zabrat Airport,Baku,64,ZXT,UBTT,40.4955422161,49.9768066406,36,,N,N,airport,OurAirports
151,Vermilion Airport,Vermillion,88,YVG,CYVG,53.3558006287,-110.823997498,2025,-7.0,A,America/Edmonton,airport,OurAirports
5414,Rennell/Tingoa Airport,Rennell Island,255,RNL,AGGR,-11.533900260925291,160.06300354003906,0,11.0,U,Pacific/Guadalcanal,airport,OurAirports
5635,Mouilla Ville Airport,Mouila,130,MJL,FOGM,-1.845139980316162,11.056699752807615,295,1.0,N,Africa/Libreville,airport,OurAirports
9088,Cochrane Airport,Cochrane,88,YCN,CYCN,49.10559844970703,-81.01360321044922,861,-5.0,A,America/Toronto,airport,OurAirports
81,Kindersley Airport,Kindersley,88,YKY,CYKY,51.5175018311,-109.180999756,2277,-6.0,N,America/Regina,airport,OurAirports
1603,Ramat David Air Base,Ramat David,155,N,LLRD,32.66510009765625,35.179500579833984,185,2.0,E,Asia/Jerusalem,airport,OurAirports
13722,Kenebetsu JASDF Airfield,Kenebetsu,159,N,RJCS,43.425154,144.741354,0,,N,N,airport,OurAirports
3637,Minot Air Force Base,Minot,288,MIB,KMIB,48.4156,-101.358002,1667,-6.0,A,America/Chicago,airport,OurAirports
7293,Rosita Airport,Rosita,207,RFS,MNRT,13.889699935913086,-84.40889739990234,193,-6.0,U,America/Managua,airport,OurAirports
13777,Pertominsk Airport,Pertominsk,234,N,ULAT,64.7900009155,38.4199981689,56,4.0,N,N,airport,OurAirports
2550,Presidente Prudente Airport,President Prudente,78,PPB,SBDN,-22.1751003265,-51.4245986938,1477,-3.0,S,America/Sao_Paulo,airport,OurAirports
3701,Augusta State Airport,Augusta,288,AUG,KAUG,44.3205986023,-69.7973022461,352,-5.0,A,America/New_York,airport,OurAirports
10173,Digby (General Hospital) Heliport,Tremblay-en-France,127,N,CDG2,44.6161003112793,-65.76190185546875,105,1.0,E,N,airport,OurAirports
2326,Hiroshima Airport,Hiroshima,159,HIJ,RJOA,34.4361000061,132.919006348,1088,9.0,U,Asia/Tokyo,airport,OurAirports
1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,188,GDL,MMGL,20.52179908752441,-103.31099700927734,5016,-6.0,S,America/Mexico_City,airport,OurAirports
3497,Garden City Regional Airport,Garden City,288,GCK,KGCK,37.9275016785,-100.723999023,2891,-6.0,A,America/Chicago,airport,OurAirports
8848,Theodore Airport,Theodore,62,TDR,YTDR,-24.99329948425293,150.09300231933594,171,10.0,N,Australia/Brisbane,airport,OurAirports
6915,Bendigo Airport,Bendigo,62,BXG,YBDG,-36.7393989563,144.330001831,705,10.0,U,Australia/Hobart,airport,OurAirports
4376,Novosibirsk North Airport,Novosibirsk,234,N,UNCC,55.09170150756836,82.90670013427734,558,7.0,N,Asia/Krasnoyarsk,airport,OurAirports
6395,Zhoushan Airport,Zhoushan,95,HSN,ZSZS,29.9342002869,122.361999512,3,8.0,U,Asia/Shanghai,airport,OurAirports
1436,Luxeuil-Saint-Sauveur (BA 116) Air Base,Luxeuil,127,N,LFSX,47.7830556,6.36416667,913,1.0,E,Europe/Paris,airport,OurAirports
2531,Presidente Juscelino Kubistschek International Airport,Brasilia,78,BSB,SBBR,-15.86916732788086,-47.92083358764648,3497,-3.0,S,America/Sao_Paulo,airport,OurAirports
6342,Chifeng Airport,Chifeng,95,CIF,ZBCF,42.23500061035156,118.90799713134766,0,8.0,U,Asia/Shanghai,airport,OurAirports
540,Dundee Airport,Dundee,287,DND,EGPN,56.45249938964844,-3.025830030441284,17,0.0,E,Europe/London,airport,OurAirports
4341,Liberal Mid-America Regional Airport,Liberal,288,LBL,KLBL,37.0442009,-100.9599991,2885,-6.0,A,America/Chicago,airport,OurAirports
1288,Graulhet-Montdragon Airport,Graulhet,127,N,LFCQ,43.77109909057617,2.0108299255371094,581,1.0,E,Europe/Paris,airport,OurAirports
7574,Hamilton Airport,Hamilton,62,HLT,YHML,-37.64889907836914,142.06500244140625,803,10.0,O,Australia/Hobart,airport,OurAirports
11877,Balchik Air Base,Balchik,81,N,LBWB,43.42380142211914,28.181299209594727,660,,N,N,airport,OurAirports
591,Rotterdam The Hague Airport,Rotterdam,203,RTM,EHRD,51.956902,4.43722,-15,1.0,E,Europe/Amsterdam,airport,OurAirports
7019,Eagle River Union Airport,Eagle River,288,EGV,KEGV,45.9323005676,-89.26830291750001,1642,-6.0,A,America/Chicago,airport,OurAirports
7361,Juan H White Airport,Caucasia,97,CAQ,SKCU,7.96847,-75.1985,174,-5.0,U,America/Bogota,airport,OurAirports
1442,Ambérieu Air Base (BA 278),Amberieu,127,N,LFXA,45.987301,5.32844,823,1.0,E,Europe/Paris,airport,OurAirports
10166,Hateruma Airport,Taketomi,159,HTR,RORH,24.0589008331,123.805999756,43,9.0,N,N,airport,OurAirports
7220,Wainwright Airport,Wainwright,288,AIN,PAWI,70.6380004883,-159.994995117,41,-9.0,A,America/Anchorage,airport,OurAirports
7432,Ecuvillens Airport,Ecuvillens,268,N,LSGE,46.755001068115234,7.076109886169434,2293,1.0,E,Europe/Zurich,airport,OurAirports
3228,Nampong Air Base,Nampong,83,N,VYNP,25.3544006348,97.2951965332,459,6.5,U,Asia/Rangoon,airport,OurAirports
496,Lasham Airport,Lasham,287,QLA,EGHL,51.187198638916016,-1.0334999561309814,618,0.0,E,Europe/London,airport,OurAirports
14105,Kubinka Air Base,Kubinka,234,N,UUMB,55.611695,36.650002,614,,N,N,airport,OurAirports
10803,Stóra Dímun Heliport,Stora Dimun,124,N,EKSR,61.68529891967773,-6.758500099182129,305,1.0,E,N,airport,OurAirports
3447,Trenton Mercer Airport,Trenton,288,TTN,KTTN,40.27669906616211,-74.8134994506836,213,-5.0,A,America/New_York,airport,OurAirports
7869,New Century Aircenter Airport,Olathe,288,JCI,KIXD,38.8308982849,-94.890296936,1087,-6.0,A,America/Chicago,airport,OurAirports
11019,Kagi Airport,Kagi,221,KGW,AYKQ,-9.13591666667,147.669444444,4200,10.0,N,N,airport,OurAirports
6185,Kadhdhoo Airport,Laamu Atoll,182,KDO,VRMK,1.8591699600219729,73.52189636230469,4,5.0,U,Indian/Maldives,airport,OurAirports
481,Newquay Cornwall Airport,Newquai,287,NQY,EGHQ,50.44060134887695,-4.995409965515137,390,0.0,E,Europe/London,airport,OurAirports
872,Witbank Airport,Witbank,258,N,FAWI,-25.8323001862,29.1919994354,5078,2.0,U,Africa/Johannesburg,airport,OurAirports
11865,West Woodward Airport,Woodward,288,WWR,KWWR,36.438,-99.5226667,2189,,N,N,airport,OurAirports
5791,Aosta Airport,Aosta,156,AOT,LIMW,45.738499,7.36872,1791,1.0,E,Europe/Rome,airport,OurAirports
3240,Hasanuddin International Airport,Ujung Pandang,151,UPG,WAAA,-5.061629772186279,119.5540008544922,47,8.0,N,Asia/Makassar,airport,OurAirports
8283,Orange County Airport,Montgomery,288,MGJ,KMGJ,41.50999832,-74.26460266,364,-5.0,A,America/New_York,airport,OurAirports
2605,Porto Nacional Airport,Porto Nacional,78,PNB,SBPN,-10.719400405883787,-48.39970016479492,870,-3.0,S,America/Fortaleza,airport,OurAirports
1364,Mende-Brenoux Airfield,Mende,127,MEN,LFNB,44.502102,3.53282,3362,1.0,E,Europe/Paris,airport,OurAirports
3294,Sultan Iskandar Muda International Airport,Banda Aceh,151,BTJ,WITT,5.522872024010001,95.42063713070002,65,7.0,N,Asia/Jakarta,airport,OurAirports
3750,Northeast Philadelphia Airport,Philadelphia,288,PNE,KPNE,40.081902,-75.010597,120,-5.0,A,America/New_York,airport,OurAirports
2440,Islas Malvinas Airport,Rosario,59,ROS,SAAR,-32.9036,-60.785,85,-3.0,N,America/Cordoba,airport,OurAirports
8689,Segeletz Airport,Segeletz,133,N,EDAI,52.82666778564453,12.541943550109863,141,1.0,E,Europe/Berlin,airport,OurAirports
8344,Kolpashevo Airport,Kolpashevo,234,N,UNLL,58.32529830932617,82.93250274658203,243,7.0,N,Asia/Krasnoyarsk,airport,OurAirports
10360,Half Moon Bay Airport,Half Moon Bay,288,HAF,KHAF,37.5134010315,-122.500999451,66,-8.0,A,N,airport,OurAirports
4104,Picton Aerodrome,Picton,206,PCN,NZPN,-41.346099853516,173.95599365234,161,12.0,Z,Pacific/Auckland,airport,OurAirports
5612,Chipata Airport,Chipata,299,CIP,FLCP,-13.558300018310549,32.58720016479492,3360,2.0,U,Africa/Lusaka,airport,OurAirports
11994,Buguruslan Severny Airport,Buguruslan,234,N,UWWB,53.71839904789999,52.3718986511,728,,N,N,airport,OurAirports
7025,Catalina Airport,Catalina Island,288,AVX,KAVX,33.4049,-118.416,1602,-8.0,A,America/Los_Angeles,airport,OurAirports
3566,William P Hobby Airport,Houston,288,HOU,KHOU,29.64539909,-95.27890015,46,-6.0,A,America/Chicago,airport,OurAirports
405,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,133,WVN,EDWI,53.502220153808594,8.05222225189209,16,1.0,E,Europe/Berlin,airport,OurAirports
7395,Romeu Zema Airport,Araxa,78,AAX,SBAX,-19.563199996948,-46.960399627686,3276,-3.0,S,America/Sao_Paulo,airport,OurAirports
159,Petawawa Airport,Petawawa,88,YWA,CYWA,45.95220184326172,-77.31919860839844,427,-5.0,A,America/Toronto,airport,OurAirports
6446,Spencer Municipal Airport,Spencer,288,SPW,KSPW,43.165500640869,-95.202796936035,1339,-6.0,A,America/Chicago,airport,OurAirports
12672,Marion County Brown Field,Jasper,288,APT,KAPT,35.060699,-85.585297,641,-5.0,A,N,airport,OurAirports
1924,Hermanos Ameijeiras Airport,Las Tunas,105,VTU,MUVT,20.98760032653809,-76.93579864501953,328,-5.0,U,America/Havana,airport,OurAirports
5589,"Vardø Airport, Svartnes",Vardø,214,VAW,ENSS,70.355400085449,31.044900894165,42,1.0,E,Europe/Oslo,airport,OurAirports
993,Farquhar Airport,Farquhar,250,N,FSFA,-10.1096,51.176102,10,4.0,U,Indian/Mahe,airport,OurAirports
3420,Fort Yukon Airport,Fort Yukon,288,FYU,PFYU,66.57150268554688,-145.25,433,-9.0,A,America/Anchorage,airport,OurAirports
7146,Metlakatla Seaplane Base,Metakatla,288,MTM,PAMM,55.131001,-131.578003,0,-9.0,A,America/Anchorage,airport,OurAirports
6727,Puvirnituq Airport,Puvirnituq,88,YPX,CYPX,60.05059814453125,-77.28690338134766,74,-5.0,A,America/Toronto,airport,OurAirports
13375,Ikamiut Heliport,Ikamiut,137,QJI,BGIT,68.6342530984,-51.8322622776,49,-3.0,N,N,airport,OurAirports
2062,Bisha Airport,Bisha,247,BHH,OEBH,19.984399795532227,42.62089920043945,3887,3.0,U,Asia/Riyadh,airport,OurAirports
5789,Győr-Pér International Airport,Győr,148,N,LHPR,47.624401,17.813601,424,1.0,N,Europe/Budapest,airport,OurAirports
579,Mount Pleasant Airport,Mount Pleasant,123,MPN,EGYP,-51.82279968261719,-58.44720077514648,244,-3.0,U,Atlantic/Stanley,airport,OurAirports
2834,Oscar Machado Zuluaga Airport,Caracas,293,N,SVCS,10.286110877990724,-66.81610870361328,2145,-4.0,U,America/Caracas,airport,OurAirports
8815,Sidney Municipal-Lloyd W Carr Field,Sidney,288,SNY,KSNY,41.10129929,-102.9850006,4313,-7.0,A,America/Denver,airport,OurAirports
707,Kalmar Airport,Kalkmar,267,KLR,ESMQ,56.68550109863281,16.287599563598633,17,1.0,E,Europe/Stockholm,airport,OurAirports
7962,Puerto Obaldia Airport,Puerto Obaldia,220,PUE,MPOA,8.667,-77.418,223,-5.0,U,America/Panama,airport,OurAirports
2831,Carora Airport,Carora,293,VCR,SVCO,10.175602912902832,-70.06521606445312,1437,-4.0,U,America/Caracas,airport,OurAirports
1556,Guidonia Air Base,Guidonia,156,N,LIRG,41.990299,12.7408,289,1.0,E,Europe/Rome,airport,OurAirports
4270,Groton New London Airport,Groton CT,288,GON,KGON,41.3301010131836,-72.04509735107422,9,-5.0,A,America/New_York,airport,OurAirports
541,Stornoway Airport,Stornoway,287,SYY,EGPO,58.215599060058594,-6.331110000610352,26,0.0,E,Europe/London,airport,OurAirports
3789,Mac Dill Air Force Base,Tampa,288,MCF,KMCF,27.84930038,-82.52120209,14,-5.0,A,America/New_York,airport,OurAirports
